fid,ID,X_,Y_,OrigID_2,03_08_22,W_6_07_22,W_6_07,W_6_07_i,Befall_6_0,W_03_08_i,W_3_08_s,Befall_3_0,06_07_22,Bef_6_07_n,_W_22_09_i,_Bef_22_09,WKT_Geom,Pixel_Area_OM,Pixel_Area_CHM,Pos,Befallsart,Befallsart_,Befall__,fid_3,OID_,OrigID,fid_2,OrigID_2_2,_NDVI_4_3count,_NDVI_4_3sum,_NDVI_4_3mean,_NDVI_4_3median,_NDVI_4_3stdev,_NDVI_4_3min,_NDVI_4_3max,_NDVI_4_3range,_NDVI_4_3variety,_NDVI_5_3count,_NDVI_5_3sum,_NDVI_5_3mean,_NDVI_5_3median,_NDVI_5_3stdev,_NDVI_5_3min,_NDVI_5_3max,_NDVI_5_3range,_NDVI_5_3variety,_OSAVIcount,_OSAVIsum,_OSAVImean,_OSAVImedian,_OSAVIstdev,_OSAVImin,_OSAVImax,_OSAVIrange,_OSAVIvariety,_GNDVIcount,_GNDVIsum,_GNDVImean,_GNDVImedian,_GNDVIstdev,_GNDVImin,_GNDVImax,_GNDVIrange,_GNDVIvariety,_NDWIcount,_NDWIsum,_NDWImean,_NDWImedian,_NDWIstdev,_NDWImin,_NDWImax,_NDWIrange,_NDWIvariety,_RVIcount,_RVIsum,_RVImean,_RVImedian,_RVIstdev,_RVImin,_RVImax,_RVIrange,_RVIvariety,_TSAVIcount,_TSAVIsum,_TSAVImean,_TSAVImedian,_TSAVIstdev,_TSAVImin,_TSAVImax,_TSAVIrange,_TSAVIvariety,_PC1_SBcount,_PC1_SBsum,_PC1_SBmean,_PC1_SBmedian,_PC1_SBstdev,_PC1_SBmin,_PC1_SBmax,_PC1_SBrange,_PC1_SBvariety,_PC2_SBcount,_PC2_SBsum,_PC2_SBmean,_PC2_SBmedian,_PC2_SBstdev,_PC2_SBmin,_PC2_SBmax,_PC2_SBrange,_PC2_SBvariety,_PC3_SBcount,_PC3_SBsum,_PC3_SBmean,_PC3_SBmedian,_PC3_SBstdev,_PC3_SBmin,_PC3_SBmax,_PC3_SBrange,_PC3_SBvariety,_CHM_count,_CHM_sum,_CHM_mean,_CHM_median,_CHM_stdev,_CHM_min,_CHM_max,_CHM_range,_CHM_variety,fid_4,OID__2,OrigID_3,CLASS_NR,CLASS_ID,QUALITY,CLASS_NR_2,CLASS_ID_2,QUALITY_2,CLASS_NR_3,CLASS_ID_3,QUALITY_3,CLASS_NR_4,CLASS_ID_4,QUALITY_4,MASK
"11","11",359952.513,5530843.4347,3112,"7",7,,7,No_Esca,7,"7",No_Esca,"7",No_Esca,"7",,"PolygonZM ((359951.8379416 5530843.0418945 201.857 0, 359952.24836578 5530844.16952564 201.857 0, 359953.1880584 5530843.8275055 201.857 0, 359952.777",0.000625,0.00121104,"0",,,,"11","12211","3112","11",3112,6141,3594.45824310184,0.585321322765321,0.68505197763443,0.218479832191094,0.0705710127949715,0.816873967647552,0.746302954852581,0,6288,4560.26516315341,0.725233009407349,0.828571438789368,0.208484113131534,0.169793456792831,0.925777435302734,0.755983978509903,0,6288,4157.11615239084,0.661118980978187,0.783682107925415,0.263010302387183,0.0818614140152931,0.947551071643829,0.865689657628536,0,6288,2474.19058303535,0.393478146157021,0.432277530431747,0.105349543674656,0.133508399128914,0.571144044399261,0.437635645270348,0,6288,-2474.19058303535,-0.393478146157021,-0.432277530431747,0.105349543674655,-0.571144044399261,-0.133508399128914,0.437635645270348,0,6288,29614.9117207527,4.70975059172276,5.0170693397522,2.20025751302509,1.09336614608765,9.92144012451172,8.82807397842407,0,6288,6464.835973382,1.02812276930375,1.08056080341339,0.115010437258088,0.73797082901001,1.14755129814148,0.40958046913147,0,674,14686,21.7893175074184,22.5,5.91107233013329,8,36,28,0,674,79694,118.240356083086,116,33.0457165195223,52,181,129,0,674,103546,153.629080118694,153,5.27201756289677,137,166,29,0,6288,4553.40168762207,0.72414148976178,0.45111083984375,0.74942969752051,0,1.90078735351562,1.90078735351562,0,"11","12211","3112","6","9.000000",3.9565893785,"4","5.000000",49.867262288,"5","7.000000",0.1520563785,"6","9.000000",3.9565893785,OBIA_SAGA_Mask
"12","12",359952.217,5530842.2857,3113,"5",5,,5,No_Esca,5,"5",No_Esca,"5",No_Esca,"5",,"PolygonZM ((359951.5419416 5530841.8928945 201.423 0, 359951.95236578 5530843.02052564 201.423 0, 359952.8920584 5530842.6785055 201.423 0, 359952.481",0.000625,0.00121104,"0",,,,"12","12212","3113","12",3113,4962,3304.2015760392,0.665901164054654,0.725331604480743,0.163721750577888,0.099867656826973,0.80298638343811,0.703118726611137,0,5041,4046.67375335097,0.802752182771469,0.85945326089859,0.143257801217193,0.257354348897934,0.904534578323364,0.64718022942543,0,5041,3865.6843445152,0.766848709485262,0.841375112533569,0.196409639040237,0.115844592452049,0.931447625160217,0.815603032708168,0,5041,2156.44085115194,0.427780371186658,0.441585183143616,0.0753281600713338,0.166372627019882,0.575201511383057,0.408828884363174,0,5041,-2156.44085115194,-0.427780371186658,-0.441585183143616,0.0753281600713342,-0.575201511383057,-0.166372627019882,0.408828884363174,0,5041,29018.0303539038,5.75640356157583,6.22580623626709,1.95148501280333,1.21612060070038,9.34666633605957,8.13054573535919,0,5041,5411.39049476385,1.07347559904064,1.1059901714325,0.0846175608619087,0.77299553155899,1.14311027526855,0.370114743709564,0,537,11301,21.0446927374302,22,7.19208743966967,9,34,25,0,537,60983,113.562383612663,113,33.063005147781,47,173,126,0,537,82872,154.324022346369,153,5.90294250263753,136,165,29,0,5041,2960.09046936035,0.587203029033992,0.128402709960938,0.692319475678563,0,1.90078735351562,1.90078735351562,0,"12","12212","3113","5","7.000000",1.9819860019,"4","5.000000",48.613935767,"5","7.000000",0.0687222503,"5","7.000000",1.9819860019,OBIA_SAGA_Mask
"13","13",359951.9413,5530841.2654,3114,3/n,,,3,n,3,"3",n,3/n,n,"1",n,"PolygonZM ((359951.2662416 5530840.8725945 200.99 0, 359951.67666578 5530842.00022564 200.99 0, 359952.6163584 5530841.6582055 200.99 0, 359952.205934",0.000625,0.00121104,"2",/n,,,"13","12213","3114","13",3114,108,43.5480333864689,0.403222531356193,0.567504286766052,0.244460717292212,0.0914190411567688,0.65326988697052,0.561850845813751,0,116,61.464928150177,0.529870070260147,0.715908408164978,0.266412503422751,0.195310994982719,0.836372673511505,0.641061678528786,0,116,51.5307179093361,0.444230326804621,0.658295452594757,0.294683088787312,0.0988992974162102,0.755260288715363,0.656360991299152,0,116,37.1036677658558,0.319859204878067,0.334573820233345,0.0872344341116013,0.175666436553001,0.443735927343369,0.268069490790367,0,116,-37.1036677658558,-0.319859204878067,-0.334573820233345,0.0872344341116014,-0.443735927343369,-0.175666436553001,0.268069490790367,0,116,322.659096837044,2.78154393825038,1.47481018304825,1.55482885283632,1.19067656993866,5.39497995376587,4.20430338382721,0,116,106.962409675121,0.922089738578632,0.831646054983139,0.136035510587267,0.766185402870178,1.0896121263504,0.323426723480225,0,12,258,21.5,24,5.00832640043891,11,25,14,0,12,1856,154.666666666667,158,20.4056092506176,111,176,65,0,12,1807,150.583333333333,149.5,5.46897816984327,144,161,17,0,116,44.2538452148438,0.381498665645205,0.18634033203125,0.493279634241951,0,1.20932006835938,1.20932006835938,0,"13","12213","3114","1","3.000000",7.3793212968,"2","0.000000",56.962854948,"3","1.000000",0.3062253453,"1","3.000000",7.3793212968,OBIA_SAGA_Mask
"14","14",359951.6443,5530840.1154,3115,"5",5,,5,No_Esca,5,"5",No_Esca,"5",No_Esca,"3",S,"PolygonZM ((359950.9692416 5530839.7225945 200.556 0, 359951.37966578 5530840.85022564 200.556 0, 359952.3193584 5530840.5082055 200.556 0, 359951.908",0.000625,0.00121104,"0",,,,"14","12214","3115","14",3115,5797,3185.17738644779,0.549452714584749,0.653805315494537,0.228212686272454,0.0637949854135513,0.77044153213501,0.706646546721458,0,5930,4116.50783526897,0.694183446082458,0.824059247970581,0.232898854815832,0.148568212985992,0.884617388248444,0.736049175262451,0,5930,3720.87384966761,0.627466079201958,0.757240474224091,0.271765250192476,0.0740013718605042,0.89370059967041,0.819699227809906,0,5930,2303.53705635667,0.38845481557448,0.426210165023804,0.0986240648469169,0.138078898191452,0.523561835289001,0.385482937097549,0,5930,-2303.53705635667,-0.38845481557448,-0.426210165023804,0.0986240648469178,-0.523561835289001,-0.138078898191452,0.385482937097549,0,5930,25940.8204898834,4.37450598480328,4.81383657455444,2.03130905145495,1.1132128238678,8.51702117919922,7.40380835533142,0,5930,6012.01762104034,1.01383096476228,1.07517123222351,0.124296233373224,0.744025409221649,1.13571572303772,0.391690313816071,0,638,14059,22.0360501567398,24,6.07504929174824,10,38,28,0,638,78789,123.493730407524,128,32.4014172771802,54,181,127,0,638,97154,152.278996865204,152,6.78583470169561,127,165,38,0,5930,3799.61309814453,0.6407441986753,0.982620239257812,0.538364865276577,0,1.32516479492188,1.32516479492188,0,"14","12214","3115","5","7.000000",3.2684684542,"4","5.000000",41.189367789,"5","7.000000",0.181055903,"5","7.000000",3.2684684542,OBIA_SAGA_Mask
"15","15",359951.3483,5530838.9664,3116,1/n,,,1,n,1,"1",n,1/n,n,"1",n,"PolygonZM ((359950.6732416 5530838.5735945 200.123 0, 359951.08366578 5530839.70122564 200.123 0, 359952.0233584 5530839.3592055 200.123 0, 359951.612",0.000625,0.00121104,"2",/n,,,"15","12215","3116","15",3116,1306,695.04514849931,0.532193834991815,0.644053161144257,0.218418704311737,0.0646925419569016,0.748049259185791,0.683356717228889,0,1337,922.266655921936,0.689803033599055,0.812319397926331,0.227188362587084,0.148568212985992,0.862990617752075,0.714422404766083,0,1337,834.559863328934,0.62420333831633,0.74708104133606,0.254944326202724,0.0750425532460213,0.867724120616913,0.792681567370892,0,1337,506.046832934022,0.378494265470473,0.422246396541595,0.112111096726897,0.123513266444206,0.505323708057404,0.381810441613197,0,1337,-506.046832934022,-0.378494265470473,-0.422246396541595,0.112111096726897,-0.505323708057404,-0.123513266444206,0.381810441613197,0,1337,5479.28430509567,4.09819319752855,4.50797891616821,1.65245229913995,1.1132128238678,7,5.8867871761322,0,1337,1356.30505859852,1.01443908646112,1.06625068187714,0.112408358933715,0.744025409221649,1.1180340051651,0.374008595943451,0,145,3080,21.2413793103448,22,6.60853769840924,10,35,25,0,145,18924,130.510344827586,136,27.5478561006689,67,181,114,0,145,22136,152.662068965517,151,6.38448625066253,143,165,22,0,1337,766.050643920898,0.572962336515257,0.286117553710938,0.577107832369909,-0.00238037109375,1.46218872070312,1.46456909179688,0,"15","12215","3116","5","7.000000",2.8766474302,"1","3.000000",44.707215349,"4","5.000000",0.1805950736,"5","7.000000",2.8766474302,OBIA_SAGA_Mask
"16","16",359951.0523,5530837.8164,3117,"3",5,,5,No_Esca,3,"3",No_Esca,"5",No_Esca,"3",,"PolygonZM ((359950.3772416 5530837.4235945 199.689 0, 359950.78766578 5530838.55122564 199.689 0, 359951.7273584 5530838.2092055 199.689 0, 359951.316",0.000625,0.00121104,"0",,,,"16","12216","3117","16",3117,2257,1039.65136073669,0.460634187300263,0.54112845659256,0.288320648911039,-0.00154787348583341,0.827235341072083,0.828783214557916,0,2316,1373.95948749781,0.593246756259847,0.771344184875488,0.300729894693628,0.0867052003741264,0.909759104251862,0.823053903877735,0,2316,1267.41962949932,0.54724509045739,0.669318497180939,0.338038620527376,-0.00179551215842366,0.959576368331909,0.961371880490333,0,2316,762.322050094604,0.329154598486444,0.369157820940018,0.120195206605921,0.120152153074741,0.552959144115448,0.432806991040707,0,2316,-762.322050094604,-0.329154598486444,-0.369157820940018,0.120195206605922,-0.552959144115448,-0.120152153074741,0.432806991040707,0,2316,9811.17031013966,4.23625661059571,3.92941832542419,2.88895067685814,0.996909022331238,10.5764408111572,9.57953178882599,0,2316,2244.73149675131,0.96922776198243,1.04607486724854,0.158115165151826,0.706011414527893,1.15205705165863,0.446045637130737,0,259,6069,23.4324324324324,24,3.4280061449193,11,32,21,0,259,34239,132.196911196911,124,35.5521780623448,67,188,121,0,259,39056,150.795366795367,151,4.60826621730492,141,163,22,0,2316,468.587326049805,0.202326133872973,0.0072784423828125,0.360235478850569,0,1.27400207519531,1.27400207519531,0,"16","12216","3117","3","1.000000",2.8611963276,"3","1.000000",68.440193454,"3","1.000000",0.1532633539,"3","1.000000",2.8611963276,OBIA_SAGA_Mask
"17","17",359950.7563,5530836.6674,3118,3ES/ES3,,,5,ES ES3,3,"3",ES/ES3,5ES/ES3,ES/ES3,"3",ES,"PolygonZM ((359950.0812416 5530836.2745945 199.256 0, 359950.49166578 5530837.40222564 199.256 0, 359951.4313584 5530837.0602055 199.256 0, 359951.020",0.000625,0.00121104,"4",/ES3,"3",3ES,"17","12217","3118","17",3118,5843,3858.00232662261,0.660277653024577,0.71843034029007,0.174797143581919,0.070002406835556,0.824714720249176,0.75471231341362,0,5948,4668.65280652046,0.784911366261006,0.843135118484497,0.159964860164535,0.182123050093651,0.90836501121521,0.726241961121559,0,5948,4533.06258091331,0.76211543055032,0.832618236541748,0.203359107156805,0.0812017470598221,0.956659078598022,0.8754573315382,0,5948,2364.13358291984,0.397466977626065,0.411806553602219,0.0662159915782431,0.181082367897034,0.553571403026581,0.372489035129547,0,5948,-2364.13358291984,-0.397466977626065,-0.411806553602219,0.0662159915782427,-0.553571403026581,-0.181082367897034,0.372489035129547,0,5948,33867.5809048414,5.69394433504395,6.06381464004517,2.13362832575533,1.10497140884399,10.4099702835083,9.30499887466431,0,5948,6352.66913533211,1.06803448811905,1.10311686992645,0.0912779524538006,0.741531074047089,1.15096247196198,0.409431397914886,0,636,14759,23.2059748427673,23,5.56098511922324,11,38,27,0,636,69659,109.526729559748,109,29.8866450054465,42,181,139,0,636,96647,151.960691823899,152,5.68679609585619,124,165,41,0,5948,1990.67121887207,0.334679088579702,0.0069580078125,0.454743211318605,-0.002593994140625,1.29190063476562,1.29449462890625,0,"17","12217","3118","1","3.000000",3.4321656069,"1","3.000000",36.660426656,"1","3.000000",0.142019418,"1","3.000000",3.4321656069,OBIA_SAGA_Mask
"18","18",359950.4593,5530835.5174,3119,"0",0,,0,No_Esca,0,"0",No_Esca,"0",No_Esca,"0",,"PolygonZM ((359949.7842416 5530835.1245945 198.822 0, 359950.19466578 5530836.25222564 198.822 0, 359951.1343584 5530835.9102055 198.822 0, 359950.723",0.000625,0.00121104,"0",,,,"18","12218","3119","18",3119,1644,901.913969859481,0.548609470717446,0.589410245418549,0.176301291633166,0.0860779955983162,0.797099530696869,0.711021535098553,0,1696,1237.785058707,0.72982609593573,0.802665054798126,0.16586488584104,0.252520233392715,0.884709715843201,0.632189482450485,0,1696,1095.96136229485,0.646203633428569,0.685870766639709,0.204473864746824,0.0998488590121269,0.924625515937805,0.824776656925678,0,1696,692.73686927557,0.408453342733237,0.429681420326233,0.074219093137548,0.176254034042358,0.524849951267242,0.348595917224884,0,1696,-692.73686927557,-0.408453342733237,-0.429681420326233,0.0742190931375475,-0.524849951267242,-0.176254034042358,0.348595917224884,0,1696,7178.95323336124,4.23287336872715,4.12514972686768,1.77235253534987,1.22003126144409,9.11598777770996,7.89595651626587,0,1696,1743.73716878891,1.0281469155595,1.05345499515533,0.0872212245531555,0.774023115634918,1.1411806344986,0.367157518863678,0,178,4134,23.2247191011236,22,4.1752421957302,14,36,22,0,178,19650,110.393258426966,108,25.7976647220827,41,178,137,0,178,27292,153.325842696629,154,6.20578794877357,134,166,32,0,1696,95.2163391113281,0.0561417093816793,0,0.243053489604312,0,1.32363891601562,1.32363891601562,0,"18","12218","3119","3","1.000000",7.5051300263,"2","0.000000",78.799578512,"3","1.000000",0.2167901603,"3","1.000000",7.5051300263,OBIA_SAGA_Mask
"19","19",359950.2265,5530834.3922,3120,"5",5,,5,No_Esca,5,"5",No_Esca,"5",No_Esca,"5",,"PolygonZM ((359949.5514416 5530833.9993945 198.388 0, 359949.96186578 5530835.12702564 198.388 0, 359950.9015584 5530834.7850055 198.388 0, 359950.491",0.000625,0.00121104,"0",,,,"19","12219","3120","19",3120,5997,3339.52817532793,0.556866462452547,0.663446485996246,0.253877517358607,0.0246524848043919,0.853410005569458,0.828757520765066,0,6131,4288.8567828387,0.699536255560056,0.828398644924164,0.252695002587872,0.106749311089516,0.931581854820251,0.824832543730736,0,6131,3991.69471401721,0.651067479043747,0.769589900970459,0.292924650342148,0.0285965297371149,0.989934861660004,0.961338331922889,0,6131,2246.61041863263,0.366434581411291,0.397966325283051,0.106219988397268,0.073018878698349,0.563566744327545,0.490547865629196,0,6131,-2246.61041863263,-0.366434581411291,-0.397966325283051,0.106219988397267,-0.563566744327545,-0.073018878698349,0.490547865629196,0,6131,30723.5877503157,5.01118704131719,5.1283655166626,2.64033960201521,1.05055117607117,12.6434936523438,11.5929424762726,0,6131,6287.29781210423,1.02549303736817,1.08335065841675,0.129810062046204,0.724328994750977,1.16336154937744,0.439032554626465,0,674,14496,21.5074183976261,22,7.36565763027492,5,39,34,0,674,84822,125.848664688427,129,38.0049692947551,41,193,152,0,674,103040,152.878338278932,152,6.6025379234782,133,164,31,0,6131,3198.07383728027,0.521623525897941,0.176300048828125,0.576475163698293,0,1.61744689941406,1.61744689941406,0,"19","12219","3120","5","7.000000",3.127585351,"1","3.000000",50.877915595,"4","5.000000",0.1306066093,"5","7.000000",3.127585351,OBIA_SAGA_Mask
"20","20",359949.8436,5530833.2738,3121,5/na,,,3,na,5,"5",na,3/na,na,"3",na,"PolygonZM ((359949.1685416 5530832.8809945 197.955 0, 359949.57896578 5530834.00862564 197.955 0, 359950.5186584 5530833.6666055 197.955 0, 359950.108",0.000625,0.00121104,"2",na,,,"20","12220","3121","20",3121,9720,5631.22072657943,0.579343696150147,0.669074356555939,0.18422840705582,0.0964821726083755,0.827350735664368,0.730868563055992,0,9857,7505.12418979406,0.761400445347881,0.824078440666199,0.134679279088517,0.197942763566971,0.925393462181091,0.72745069861412,0,9857,6575.11037814617,0.667049850679332,0.768085241317749,0.215552046406293,0.111917898058891,0.959699928760529,0.847782030701637,0,9857,3831.77861872315,0.38873679808493,0.408953011035919,0.0847914622182888,0.123111061751842,0.594881176948547,0.471770115196705,0,9857,-3831.77861872315,-0.38873679808493,-0.408953011035919,0.0847914622182889,-0.594881176948547,-0.123111061751842,0.471770115196705,0,9857,45371.1102902889,4.60293297050714,4.89396715164185,2.18735517028346,1.18304538726807,10.5875911712646,9.40454578399658,0,9857,10181.6170536876,1.03293264215152,1.07734394073486,0.0911070638491659,0.764099895954132,1.15212917327881,0.388029277324677,0,1053,16592,15.7568850902184,15,8.54248988920758,5,45,40,0,1053,145744,138.408357075024,137,38.8880879826898,48,194,146,0,1053,166010,157.654320987654,160,6.18196476507313,132,166,34,0,9857,3552.87414550781,0.360441731308493,0.000244140625,0.510420740392644,0,1.52667236328125,1.52667236328125,0,"20","12220","3121","1","3.000000",1.4303443783,"5","7.000000",42.236863178,"1","3.000000",0.0422762517,"1","3.000000",1.4303443783,OBIA_SAGA_Mask
"21","21",359949.5383,5530832.2441,3122,"7",7,,7,No_Esca,7,"7",No_Esca,"7",No_Esca,"5",,"PolygonZM ((359948.8632416 5530831.8512945 197.521 0, 359949.27366578 5530832.97892564 197.521 0, 359950.2133584 5530832.6369055 197.521 0, 359949.802",0.000625,0.00121104,"0",,,,"21","12221","3122","21",3122,8893,5956.66752575897,0.669815307068365,0.755249500274658,0.206779059676804,-0.327510923147202,0.922746777534485,1.25025770068169,0,8991,7494.28532275558,0.83353190109616,0.887270212173462,0.129892565333465,0.148271441459656,0.973771393299103,0.825499951839447,0,8991,6981.67934902012,0.776518668559685,0.874112129211426,0.239717271356288,-0.37964740395546,1.07034754753113,1.44999495148659,0,8991,3681.93249922991,0.409513124149695,0.42609167098999,0.105073296181687,-0.218274116516113,0.645125985145569,0.863400101661682,0,8991,-3681.93249922991,-0.409513124149695,-0.42609167098999,0.105073296181686,-0.645125985145569,0.218274116516113,0.863400101661682,0,8991,72280.2404761948,8.039177007696,7.42000007629395,15.659177509698,0.0333333350718021,476,475.966666664928,0,8982,9687.92942842841,1.07859379074019,1.12359702587128,0.100637915811406,0.415318042039871,1.22303199768066,0.807713955640793,0,963,14425,14.9792315680166,15,7.86051720092276,1,33,32,0,963,130477,135.490134994808,133,39.939214669467,52,205,153,0,963,153467,159.363447559709,161,5.43027103983265,145,171,26,0,8991,2619.40258789062,0.291336068055903,0,0.469530615225809,0,1.50811767578125,1.50811767578125,0,"21","12221","3122","2","0.000000",4.1859935411,"6","9.000000",29.622576756,"1","3.000000",0.1999599761,"2","0.000000",4.1859935411,OBIA_SAGA_Mask
"22","22",359949.2423,5530831.0941,3123,"5",5,,5,No_Esca,5,"5",No_Esca,"5",No_Esca,"5",,"PolygonZM ((359948.5672416 5530830.7012945 197.088 0, 359948.97766578 5530831.82892564 197.088 0, 359949.9173584 5530831.4869055 197.088 0, 359949.506",0.000625,0.00121104,"0",,,,"22","12222","3123","22",3123,6376,4233.79383960366,0.664020363802331,0.750174045562744,0.172654325661468,0.14224137365818,0.921875,0.77963362634182,0,6532,5288.24940577149,0.809591152138931,0.86597090959549,0.127252178515242,0.284034699201584,0.968565106391907,0.684530407190323,0,6532,5050.49842776358,0.77319326818181,0.864899337291718,0.19805178689457,0.164997965097427,1.06933569908142,0.904337733983994,0,6532,2761.8862593621,0.422823983368356,0.426062524318695,0.060376288096266,0.186897873878479,0.596453368663788,0.409555494785309,0,6532,-2761.8862593621,-0.422823983368356,-0.426062524318695,0.0603762880962661,-0.596453368663788,-0.186897873878479,0.409555494785309,0,6532,42399.4850656986,6.49104180430169,6.6875,3.37386497913203,1.15453803539276,24.6000003814697,23.445462346077,0,6532,7019.3747241497,1.07461339928807,1.11347985267639,0.0889434265010147,0.756126165390015,1.19242405891418,0.43629789352417,0,696,14635,21.0272988505747,21,6.15630707825095,4,35,31,0,696,77549,111.420977011494,112,29.8740568488558,44,188,144,0,696,108113,155.334770114943,155,5.06863787320436,141,167,26,0,6532,401.245635986328,0.0614276846274232,0,0.215618150832332,0,1.09931945800781,1.09931945800781,0,"22","12222","3123","3","1.000000",8.3882390082,"4","5.000000",57.30851942,"3","1.000000",0.3311875153,"3","1.000000",8.3882390082,OBIA_SAGA_Mask
"23","23",359949.0174,5530829.953,3124,"1",3,,3,No_Esca,1,"1",No_Esca,"3",No_Esca,"1",,"PolygonZM ((359948.3423416 5530829.5601945 196.654 0, 359948.75276578 5530830.68782564 196.654 0, 359949.6924584 5530830.3458055 196.654 0, 359949.282",0.000625,0.00121104,"0",,,,"23","12223","3124","23",3124,3064,1504.95084968209,0.491171948329665,0.524848699569702,0.213816925971975,0.105990782380104,0.788702607154846,0.682711824774742,0,3170,2112.39623597264,0.666371052357301,0.73651534318924,0.184968030488316,0.140202850103378,0.882495522499084,0.742292672395706,0,3170,1818.35290548205,0.573612903937556,0.641133189201355,0.25193877211352,0.122947566211224,0.914883077144623,0.791935510933399,0,3170,1145.85324779153,0.361467901511523,0.375723272562027,0.0805056780751766,0.126509726047516,0.500137805938721,0.373628079891205,0,3170,-1145.85324779153,-0.361467901511523,-0.375723272562027,0.0805056780751765,-0.500137805938721,-0.126509726047516,0.373628079891205,0,3170,11938.916107893,3.76621959239526,3.47145318984985,2.03189486142625,1.17486929893494,8.52547550201416,7.35060620307922,0,3170,3138.12086135149,0.989943489385328,1.02602052688599,0.11337245128243,0.761842846870422,1.13579785823822,0.373955011367798,0,336,6586,19.6011904761905,21,6.25275166184226,5,32,27,0,336,44448,132.285714285714,133,35.2170384319631,64,192,128,0,336,51685,153.824404761905,153,4.80099192409396,144,167,23,0,3170,0,0,0,0,0,0,0,0,"23","12223","3124","3","1.000000",9.3937039889,"3","1.000000",34.717169925,"3","1.000000",0.2602619298,"3","1.000000",9.3937039889,OBIA_SAGA_Mask
"24","24",359948.6953,5530828.83,3125,"0",0,,0,No_Esca,0,"0",No_Esca,"0",No_Esca,"0",,"PolygonZM ((359948.0202416 5530828.4371945 196.221 0, 359948.43066578 5530829.56482564 196.221 0, 359949.3703584 5530829.2228055 196.221 0, 359948.959",0.000625,0.00121104,"0",,,,"24","12224","3125","24",3125,2247,1367.18587893248,0.60844943432687,0.633659303188324,0.109357090255875,0.115050755441189,0.740764975547791,0.625714220106602,0,2302,1699.34122756124,0.738202097116088,0.768042027950287,0.101602559964787,0.230227798223495,0.8474240899086,0.617196291685104,0,2302,1589.20746922493,0.690359456657224,0.735007047653198,0.142532763563298,0.13345730304718,0.859276115894318,0.725818812847137,0,2302,836.112372562289,0.363211282607424,0.37025773525238,0.0503708683050101,0.147029891610146,0.485787004232407,0.338757112622261,0,2302,-836.112372562289,-0.363211282607424,-0.37025773525238,0.0503708683050103,-0.485787004232407,-0.147029891610146,0.338757112622261,0,2302,9756.36643207073,4.23821304607764,4.36773252487183,1.25653215298752,1.17077887058258,6.92159366607666,5.75081479549408,0,2302,2399.28843259811,1.04226256846139,1.06179249286652,0.0627361563600958,0.760704755783081,1.11692678928375,0.356222033500671,0,258,6123,23.7325581395349,24,4.63912686904388,12,32,20,0,258,30060,116.511627906977,112,21.2304141492063,80,175,95,0,258,38907,150.802325581395,151,4.62338117684449,140,162,22,0,2302,0,0,0,0,0,0,0,0,"24","12224","3125","3","1.000000",9.732697783,"2","0.000000",37.058037206,"3","1.000000",0.2868982954,"3","1.000000",9.732697783,OBIA_SAGA_Mask
"25","25",359948.4616,5530827.6642,3126,"5",5,,5,No_Esca,5,"5",No_Esca,"5",No_Esca,"5",,"PolygonZM ((359947.7865416 5530827.2713945 195.787 0, 359948.19696578 5530828.39902564 195.787 0, 359949.1366584 5530828.0570055 195.787 0, 359948.726",0.000625,0.00121104,"0",,,,"25","12225","3126","25",3126,5774,3622.7982544601,0.627433019476982,0.664274871349335,0.107753122350994,0.166462808847427,0.772268533706665,0.605805724859238,0,5925,4705.77622580528,0.794223835578951,0.820298790931702,0.0711625118748855,0.370242804288864,0.87021541595459,0.499972611665726,0,5925,4288.01281648874,0.723715243289239,0.76522296667099,0.130205345581319,0.193093419075012,0.895821034908295,0.702727615833282,0,5925,2397.19397860765,0.404589701030828,0.406276881694794,0.0532024325143587,0.187860950827599,0.541229844093323,0.353368893265724,0,5925,-2397.19397860765,-0.404589701030828,-0.406276881694794,0.0532024325143588,-0.541229844093323,-0.187860950827599,0.353368893265724,0,5925,27961.8738217354,4.71930359860513,4.90106010437012,1.43985084461315,1.26295912265778,8.09501361846924,6.83205449581146,0,5925,6266.71342229843,1.05767315144277,1.07753324508667,0.0580869196800057,0.78498500585556,1.13141477108002,0.346429765224457,0,643,12425,19.3234836702955,19,7.48982881039259,5,36,31,0,643,78189,121.600311041991,122,33.5525928227426,46,187,141,0,643,100198,155.828926905132,157,5.75945796756896,142,164,22,0,5925,217.406982421875,0.0366931615901899,0,0.143172159682217,0,1.06175231933594,1.06175231933594,0,"25","12225","3126","3","1.000000",8.6731353124,"5","7.000000",42.737137044,"3","1.000000",0.2970390602,"3","1.000000",8.6731353124,OBIA_SAGA_Mask
